node	x (m)    	Temp. (K) 	Mobile (at/m3)	Trap 1 (at/m3)  	Trap 2 (at/m3)  	Trap 3 (at/m3)  	Trap 4 (at/m3)  	Trap 5 (at/m3)  
47	3.500000E-05	1.195300E+03	1.142700E+23	4.155800E+22	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
48	4.500000E-05	1.193900E+03	1.142600E+23	4.192600E+22	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
49	5.500000E-05	1.192600E+03	1.142500E+23	4.229800E+22	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
50	6.500000E-05	1.191200E+03	1.142500E+23	4.267400E+22	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
51	7.500000E-05	1.189900E+03	1.142400E+23	4.305400E+22	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
52	8.500000E-05	1.188500E+03	1.142400E+23	4.343800E+22	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
53	9.500000E-05	1.187200E+03	1.142300E+23	4.382700E+22	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
54	1.125000E-04	1.184800E+03	1.142200E+23	4.451600E+22	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
55	1.375000E-04	1.181500E+03	1.142000E+23	4.552500E+22	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
56	1.625000E-04	1.178100E+03	1.141900E+23	4.656200E+22	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
57	1.875000E-04	1.174700E+03	1.141700E+23	4.762800E+22	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
58	3.000000E-04	1.159600E+03	1.140900E+23	5.280900E+22	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
59	5.000000E-04	1.132900E+03	1.139500E+23	6.382000E+22	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
60	7.000000E-04	1.106400E+03	1.137900E+23	7.773300E+22	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
61	9.000000E-04	1.080000E+03	1.136200E+23	9.545900E+22	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
62	1.100000E-03	1.053700E+03	1.134300E+23	1.182500E+23	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
63	1.300000E-03	1.027700E+03	1.132100E+23	1.478100E+23	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
64	1.500000E-03	1.001800E+03	1.129800E+23	1.865500E+23	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
65	1.700000E-03	9.760700E+02	1.127100E+23	2.378300E+23	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
66	1.900000E-03	9.505600E+02	1.124000E+23	3.064100E+23	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
67	2.100000E-03	9.252300E+02	1.120600E+23	3.991400E+23	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
68	2.300000E-03	9.001000E+02	1.116700E+23	5.258900E+23	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
69	2.500000E-03	8.751700E+02	1.112200E+23	7.010600E+23	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
70	2.700000E-03	8.504400E+02	1.106900E+23	9.457300E+23	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
71	2.900000E-03	8.259100E+02	1.100800E+23	1.290800E+24	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
72	3.100000E-03	8.015800E+02	1.093600E+23	1.781200E+24	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
73	3.300000E-03	7.774700E+02	1.085100E+23	2.481700E+24	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
74	3.500000E-03	7.535700E+02	1.075000E+23	3.481600E+24	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
75	3.700000E-03	7.298800E+02	1.062700E+23	4.896400E+24	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
76	3.900000E-03	7.064000E+02	1.047700E+23	6.855700E+24	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
77	4.100000E-03	6.831400E+02	1.029100E+23	9.464500E+24	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
78	4.300000E-03	6.601000E+02	1.006000E+23	1.272600E+25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
79	4.500000E-03	6.372700E+02	9.765500E+22	1.645700E+25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
80	4.700000E-03	6.146600E+02	9.387200E+22	2.026700E+25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
81	4.900000E-03	5.922700E+02	8.892300E+22	2.369100E+25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
82	5.100000E-03	5.700900E+02	8.233600E+22	2.639400E+25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
83	5.300000E-03	5.481400E+02	7.339200E+22	2.828800E+25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
84	5.500000E-03	5.264000E+02	6.098400E+22	2.947700E+25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
85	5.700000E-03	5.048700E+02	4.335400E+22	3.010800E+25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
86	5.900000E-03	4.835700E+02	1.763500E+22	3.000600E+25	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
87	6.000000E-03	4.729900E+02	1.205000E+18	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
88	6.000000E-03	4.729800E+02	1.981600E+23	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
89	6.005000E-03	4.727900E+02	1.978300E+23	0.000000E+00	0.000000E+00	1.002900E+19	0.000000E+00	0.000000E+00
90	6.015000E-03	4.724000E+02	1.971700E+23	0.000000E+00	0.000000E+00	1.001800E+19	0.000000E+00	0.000000E+00
91	6.025000E-03	4.720200E+02	1.965100E+23	0.000000E+00	0.000000E+00	1.000700E+19	0.000000E+00	0.000000E+00
92	6.035000E-03	4.716300E+02	1.958300E+23	0.000000E+00	0.000000E+00	9.995700E+18	0.000000E+00	0.000000E+00
93	6.045000E-03	4.712500E+02	1.951600E+23	0.000000E+00	0.000000E+00	9.983700E+18	0.000000E+00	0.000000E+00
94	6.055000E-03	4.708600E+02	1.944800E+23	0.000000E+00	0.000000E+00	9.971500E+18	0.000000E+00	0.000000E+00
95	6.065000E-03	4.704800E+02	1.937900E+23	0.000000E+00	0.000000E+00	9.958900E+18	0.000000E+00	0.000000E+00
96	6.075000E-03	4.700900E+02	1.930900E+23	0.000000E+00	0.000000E+00	9.945900E+18	0.000000E+00	0.000000E+00
97	6.085000E-03	4.697100E+02	1.924000E+23	0.000000E+00	0.000000E+00	9.932600E+18	0.000000E+00	0.000000E+00
98	6.095000E-03	4.693200E+02	1.916900E+23	0.000000E+00	0.000000E+00	9.919000E+18	0.000000E+00	0.000000E+00
99	6.105000E-03	4.689400E+02	1.909800E+23	0.000000E+00	0.000000E+00	9.904900E+18	0.000000E+00	0.000000E+00
100	6.115000E-03	4.685500E+02	1.902700E+23	0.000000E+00	0.000000E+00	9.890500E+18	0.000000E+00	0.000000E+00
101	6.125000E-03	4.681700E+02	1.895500E+23	0.000000E+00	0.000000E+00	9.875700E+18	0.000000E+00	0.000000E+00
102	6.135000E-03	4.677800E+02	1.888200E+23	0.000000E+00	0.000000E+00	9.860500E+18	0.000000E+00	0.000000E+00
103	6.145000E-03	4.674000E+02	1.880900E+23	0.000000E+00	0.000000E+00	9.845000E+18	0.000000E+00	0.000000E+00
104	6.155000E-03	4.670100E+02	1.873500E+23	0.000000E+00	0.000000E+00	9.829000E+18	0.000000E+00	0.000000E+00
105	6.165000E-03	4.666300E+02	1.866100E+23	0.000000E+00	0.000000E+00	9.812700E+18	0.000000E+00	0.000000E+00
106	6.175000E-03	4.662400E+02	1.858600E+23	0.000000E+00	0.000000E+00	9.795900E+18	0.000000E+00	0.000000E+00
107	6.185000E-03	4.658600E+02	1.851000E+23	0.000000E+00	0.000000E+00	9.778800E+18	0.000000E+00	0.000000E+00
108	6.195000E-03	4.654700E+02	1.843400E+23	0.000000E+00	0.000000E+00	9.761200E+18	0.000000E+00	0.000000E+00
109	6.205000E-03	4.650900E+02	1.835700E+23	0.000000E+00	0.000000E+00	9.743200E+18	0.000000E+00	0.000000E+00
110	6.215000E-03	4.647000E+02	1.828000E+23	0.000000E+00	0.000000E+00	9.724800E+18	0.000000E+00	0.000000E+00
111	6.225000E-03	4.643200E+02	1.820200E+23	0.000000E+00	0.000000E+00	9.705900E+18	0.000000E+00	0.000000E+00
112	6.235000E-03	4.639300E+02	1.812300E+23	0.000000E+00	0.000000E+00	9.686600E+18	0.000000E+00	0.000000E+00
113	6.245000E-03	4.635500E+02	1.804400E+23	0.000000E+00	0.000000E+00	9.666800E+18	0.000000E+00	0.000000E+00
114	6.255000E-03	4.631700E+02	1.796400E+23	0.000000E+00	0.000000E+00	9.646600E+18	0.000000E+00	0.000000E+00
115	6.265000E-03	4.627800E+02	1.788300E+23	0.000000E+00	0.000000E+00	9.626000E+18	0.000000E+00	0.000000E+00
116	6.275000E-03	4.624000E+02	1.780200E+23	0.000000E+00	0.000000E+00	9.604800E+18	0.000000E+00	0.000000E+00
117	6.285000E-03	4.620100E+02	1.772000E+23	0.000000E+00	0.000000E+00	9.583200E+18	0.000000E+00	0.000000E+00
118	6.295000E-03	4.616300E+02	1.763800E+23	0.000000E+00	0.000000E+00	9.561200E+18	0.000000E+00	0.000000E+00
119	6.305000E-03	4.612400E+02	1.755500E+23	0.000000E+00	0.000000E+00	9.538600E+18	0.000000E+00	0.000000E+00
120	6.315000E-03	4.608600E+02	1.747100E+23	0.000000E+00	0.000000E+00	9.515500E+18	0.000000E+00	0.000000E+00
121	6.325000E-03	4.604700E+02	1.738600E+23	0.000000E+00	0.000000E+00	9.492000E+18	0.000000E+00	0.000000E+00
122	6.335000E-03	4.600900E+02	1.730100E+23	0.000000E+00	0.000000E+00	9.467900E+18	0.000000E+00	0.000000E+00
123	6.345000E-03	4.597100E+02	1.721500E+23	0.000000E+00	0.000000E+00	9.443300E+18	0.000000E+00	0.000000E+00
124	6.355000E-03	4.593200E+02	1.712800E+23	0.000000E+00	0.000000E+00	9.418200E+18	0.000000E+00	0.000000E+00
125	6.365000E-03	4.589400E+02	1.704100E+23	0.000000E+00	0.000000E+00	9.392600E+18	0.000000E+00	0.000000E+00
126	6.375000E-03	4.585500E+02	1.695300E+23	0.000000E+00	0.000000E+00	9.366400E+18	0.000000E+00	0.000000E+00
127	6.385000E-03	4.581700E+02	1.686400E+23	0.000000E+00	0.000000E+00	9.339700E+18	0.000000E+00	0.000000E+00
128	6.395000E-03	4.577900E+02	1.677500E+23	0.000000E+00	0.000000E+00	9.312400E+18	0.000000E+00	0.000000E+00
129	6.405000E-03	4.574000E+02	1.668400E+23	0.000000E+00	0.000000E+00	9.284600E+18	0.000000E+00	0.000000E+00
130	6.415000E-03	4.570200E+02	1.659300E+23	0.000000E+00	0.000000E+00	9.256200E+18	0.000000E+00	0.000000E+00
131	6.425000E-03	4.566300E+02	1.650200E+23	0.000000E+00	0.000000E+00	9.227200E+18	0.000000E+00	0.000000E+00
132	6.435000E-03	4.562500E+02	1.640900E+23	0.000000E+00	0.000000E+00	9.197600E+18	0.000000E+00	0.000000E+00
133	6.445000E-03	4.558700E+02	1.631600E+23	0.000000E+00	0.000000E+00	9.167500E+18	0.000000E+00	0.000000E+00
134	6.455000E-03	4.554800E+02	1.622200E+23	0.000000E+00	0.000000E+00	9.136700E+18	0.000000E+00	0.000000E+00
135	6.465000E-03	4.551000E+02	1.612700E+23	0.000000E+00	0.000000E+00	9.105400E+18	0.000000E+00	0.000000E+00
136	6.475000E-03	4.547100E+02	1.603100E+23	0.000000E+00	0.000000E+00	9.073400E+18	0.000000E+00	0.000000E+00
137	6.485000E-03	4.543300E+02	1.593500E+23	0.000000E+00	0.000000E+00	9.040800E+18	0.000000E+00	0.000000E+00
138	6.495000E-03	4.539500E+02	1.583700E+23	0.000000E+00	0.000000E+00	9.007500E+18	0.000000E+00	0.000000E+00
139	6.505000E-03	4.535600E+02	1.573900E+23	0.000000E+00	0.000000E+00	8.973600E+18	0.000000E+00	0.000000E+00
140	6.515000E-03	4.531800E+02	1.564000E+23	0.000000E+00	0.000000E+00	8.939100E+18	0.000000E+00	0.000000E+00
141	6.525000E-03	4.527900E+02	1.554100E+23	0.000000E+00	0.000000E+00	8.903800E+18	0.000000E+00	0.000000E+00
142	6.535000E-03	4.524100E+02	1.544000E+23	0.000000E+00	0.000000E+00	8.868000E+18	0.000000E+00	0.000000E+00
143	6.545000E-03	4.520300E+02	1.533900E+23	0.000000E+00	0.000000E+00	8.831400E+18	0.000000E+00	0.000000E+00
144	6.555000E-03	4.516400E+02	1.523600E+23	0.000000E+00	0.000000E+00	8.794100E+18	0.000000E+00	0.000000E+00
145	6.565000E-03	4.512600E+02	1.513300E+23	0.000000E+00	0.000000E+00	8.756100E+18	0.000000E+00	0.000000E+00
146	6.575000E-03	4.508800E+02	1.502900E+23	0.000000E+00	0.000000E+00	8.717500E+18	0.000000E+00	0.000000E+00
147	6.585000E-03	4.504900E+02	1.492400E+23	0.000000E+00	0.000000E+00	8.678000E+18	0.000000E+00	0.000000E+00
148	6.595000E-03	4.501100E+02	1.481800E+23	0.000000E+00	0.000000E+00	8.637900E+18	0.000000E+00	0.000000E+00
149	6.605000E-03	4.497300E+02	1.471200E+23	0.000000E+00	0.000000E+00	8.597000E+18	0.000000E+00	0.000000E+00
150	6.615000E-03	4.493400E+02	1.460400E+23	0.000000E+00	0.000000E+00	8.555400E+18	0.000000E+00	0.000000E+00
151	6.625000E-03	4.489600E+02	1.449500E+23	0.000000E+00	0.000000E+00	8.513000E+18	0.000000E+00	0.000000E+00
152	6.635000E-03	4.485700E+02	1.438600E+23	0.000000E+00	0.000000E+00	8.469800E+18	0.000000E+00	0.000000E+00
153	6.645000E-03	4.481900E+02	1.427600E+23	0.000000E+00	0.000000E+00	8.425800E+18	0.000000E+00	0.000000E+00
154	6.655000E-03	4.478100E+02	1.416400E+23	0.000000E+00	0.000000E+00	8.381000E+18	0.000000E+00	0.000000E+00
155	6.665000E-03	4.474200E+02	1.405200E+23	0.000000E+00	0.000000E+00	8.335400E+18	0.000000E+00	0.000000E+00
156	6.675000E-03	4.470400E+02	1.393900E+23	0.000000E+00	0.000000E+00	8.289000E+18	0.000000E+00	0.000000E+00
157	6.685000E-03	4.466600E+02	1.382400E+23	0.000000E+00	0.000000E+00	8.241700E+18	0.000000E+00	0.000000E+00
158	6.695000E-03	4.462700E+02	1.370900E+23	0.000000E+00	0.000000E+00	8.193600E+18	0.000000E+00	0.000000E+00
159	6.705000E-03	4.458900E+02	1.359300E+23	0.000000E+00	0.000000E+00	8.144700E+18	0.000000E+00	0.000000E+00
160	6.715000E-03	4.455100E+02	1.347600E+23	0.000000E+00	0.000000E+00	8.094900E+18	0.000000E+00	0.000000E+00
161	6.725000E-03	4.451300E+02	1.335700E+23	0.000000E+00	0.000000E+00	8.044100E+18	0.000000E+00	0.000000E+00
162	6.735000E-03	4.447400E+02	1.323800E+23	0.000000E+00	0.000000E+00	7.992500E+18	0.000000E+00	0.000000E+00
163	6.745000E-03	4.443600E+02	1.311800E+23	0.000000E+00	0.000000E+00	7.940000E+18	0.000000E+00	0.000000E+00
164	6.755000E-03	4.439800E+02	1.299600E+23	0.000000E+00	0.000000E+00	7.886500E+18	0.000000E+00	0.000000E+00
165	6.765000E-03	4.435900E+02	1.287400E+23	0.000000E+00	0.000000E+00	7.832200E+18	0.000000E+00	0.000000E+00
166	6.775000E-03	4.432100E+02	1.275000E+23	0.000000E+00	0.000000E+00	7.776800E+18	0.000000E+00	0.000000E+00
167	6.785000E-03	4.428300E+02	1.262600E+23	0.000000E+00	0.000000E+00	7.720500E+18	0.000000E+00	0.000000E+00
168	6.795000E-03	4.424400E+02	1.250000E+23	0.000000E+00	0.000000E+00	7.663200E+18	0.000000E+00	0.000000E+00
169	6.805000E-03	4.420600E+02	1.237300E+23	0.000000E+00	0.000000E+00	7.605000E+18	0.000000E+00	0.000000E+00
170	6.815000E-03	4.416800E+02	1.224500E+23	0.000000E+00	0.000000E+00	7.545700E+18	0.000000E+00	0.000000E+00
171	6.825000E-03	4.412900E+02	1.211600E+23	0.000000E+00	0.000000E+00	7.485400E+18	0.000000E+00	0.000000E+00
172	6.835000E-03	4.409100E+02	1.198600E+23	0.000000E+00	0.000000E+00	7.424000E+18	0.000000E+00	0.000000E+00
173	6.845000E-03	4.405300E+02	1.185400E+23	0.000000E+00	0.000000E+00	7.361600E+18	0.000000E+00	0.000000E+00
174	6.855000E-03	4.401500E+02	1.172200E+23	0.000000E+00	0.000000E+00	7.298100E+18	0.000000E+00	0.000000E+00
175	6.865000E-03	4.397600E+02	1.158800E+23	0.000000E+00	0.000000E+00	7.233600E+18	0.000000E+00	0.000000E+00
176	6.875000E-03	4.393800E+02	1.145300E+23	0.000000E+00	0.000000E+00	7.167900E+18	0.000000E+00	0.000000E+00
177	6.885000E-03	4.390000E+02	1.131700E+23	0.000000E+00	0.000000E+00	7.101200E+18	0.000000E+00	0.000000E+00
178	6.895000E-03	4.386100E+02	1.118000E+23	0.000000E+00	0.000000E+00	7.033300E+18	0.000000E+00	0.000000E+00
179	6.905000E-03	4.382300E+02	1.104100E+23	0.000000E+00	0.000000E+00	6.964200E+18	0.000000E+00	0.000000E+00
180	6.915000E-03	4.378500E+02	1.090100E+23	0.000000E+00	0.000000E+00	6.894000E+18	0.000000E+00	0.000000E+00
181	6.925000E-03	4.374700E+02	1.076000E+23	0.000000E+00	0.000000E+00	6.822600E+18	0.000000E+00	0.000000E+00
182	6.935000E-03	4.370800E+02	1.061800E+23	0.000000E+00	0.000000E+00	6.750000E+18	0.000000E+00	0.000000E+00
183	6.945000E-03	4.367000E+02	1.047400E+23	0.000000E+00	0.000000E+00	6.676200E+18	0.000000E+00	0.000000E+00
184	6.955000E-03	4.363200E+02	1.032900E+23	0.000000E+00	0.000000E+00	6.601200E+18	0.000000E+00	0.000000E+00
185	6.965000E-03	4.359400E+02	1.018300E+23	0.000000E+00	0.000000E+00	6.524900E+18	0.000000E+00	0.000000E+00
186	6.975000E-03	4.355500E+02	1.003500E+23	0.000000E+00	0.000000E+00	6.447300E+18	0.000000E+00	0.000000E+00
187	6.985000E-03	4.351700E+02	9.886300E+22	0.000000E+00	0.000000E+00	6.368400E+18	0.000000E+00	0.000000E+00
188	6.995000E-03	4.347900E+02	9.736000E+22	0.000000E+00	0.000000E+00	6.288300E+18	0.000000E+00	0.000000E+00
189	7.000000E-03	4.346000E+02	9.660300E+22	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
190	7.000000E-03	4.345800E+02	1.831400E+24	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00	0.000000E+00
191	7.007500E-03	4.342800E+02	1.827000E+24	0.000000E+00	0.000000E+00	0.000000E+00	3.074300E+19	1.423700E+26
192	7.022500E-03	4.336600E+02	1.818200E+24	0.000000E+00	0.000000E+00	0.000000E+00	3.068900E+19	1.437000E+26
193	7.037500E-03	4.330400E+02	1.809200E+24	0.000000E+00	0.000000E+00	0.000000E+00	3.063300E+19	1.450300E+26
194	7.052500E-03	4.324300E+02	1.800200E+24	0.000000E+00	0.000000E+00	0.000000E+00	3.057500E+19	1.463800E+26
195	7.067500E-03	4.318100E+02	1.791000E+24	0.000000E+00	0.000000E+00	0.000000E+00	3.051500E+19	1.477200E+26
196	7.082500E-03	4.311900E+02	1.781700E+24	0.000000E+00	0.000000E+00	0.000000E+00	3.045300E+19	1.490700E+26
197	7.097500E-03	4.305800E+02	1.772300E+24	0.000000E+00	0.000000E+00	0.000000E+00	3.038800E+19	1.504300E+26
198	7.112500E-03	4.299600E+02	1.762800E+24	0.000000E+00	0.000000E+00	0.000000E+00	3.032100E+19	1.517900E+26
199	7.127500E-03	4.293500E+02	1.753200E+24	0.000000E+00	0.000000E+00	0.000000E+00	3.025200E+19	1.531500E+26
200	7.142500E-03	4.287300E+02	1.743500E+24	0.000000E+00	0.000000E+00	0.000000E+00	3.018000E+19	1.545200E+26
201	7.157500E-03	4.281100E+02	1.733700E+24	0.000000E+00	0.000000E+00	0.000000E+00	3.010700E+19	1.559000E+26
202	7.172500E-03	4.275000E+02	1.723800E+24	0.000000E+00	0.000000E+00	0.000000E+00	3.003000E+19	1.572700E+26
203	7.187500E-03	4.268800E+02	1.713800E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.995200E+19	1.586500E+26
204	7.202500E-03	4.262700E+02	1.703600E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.987000E+19	1.600300E+26
205	7.217500E-03	4.256500E+02	1.693400E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.978600E+19	1.614200E+26
206	7.232500E-03	4.250300E+02	1.683000E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.970000E+19	1.628100E+26
207	7.247500E-03	4.244200E+02	1.672500E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.961100E+19	1.641900E+26
208	7.262500E-03	4.238000E+02	1.661900E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.952000E+19	1.655800E+26
209	7.277500E-03	4.231900E+02	1.651200E+24	0.000000E+00	0.000000E+00	0.000000E+00	2.942500E+19	1.669700E+26
